"^(?:ax|i3|m8|mp|pa|pp|rs|sp)o1(\d{4})" ::DELIM::  "OSF/1"
"^(?:ax|i3|m8|mp|pa|pp|rs|sp)ro(\d{4})" ::DELIM::  "RISC OS"
"^(?:ax|i3|m8|mp|pa|pp|rs|sp)sc(\d{4})" ::DELIM::  "OpenServer"
"^(?:ax|i3|m8|mp|pa|pp|rs|sp)so(\d{4})" ::DELIM::  "SunOS"
"^(?:ax|i3|m8|mp|pa|pp|rs|sp)su(\d{4})" ::DELIM::  "Solaris"
"^(?:ax|i3|m8|mp|pa|pp|rs|sp)sx(\d{4})" ::DELIM::  "SINIX"
"^(?:ax|i3|m8|mp|pa|pp|rs|sp)ul(\d{4})" ::DELIM::  "Ultrix/1"
"^(?:ax|i3|m8|mp|pa|pp|rs|sp)un(\d{4})" ::DELIM::  "UnixWare"
"^(?:ax|i3|m8|mp|pa|pp|rs|sp)wi(\d{4})" ::DELIM::  "Windows"
"^(?i:unix)$" ::DELIM::  "Generally some Samba variant, which reports Unix"
"CCProxy (\S+) SMTP Service Ready(?:\(Unregistered\))?$" ::DELIM::  "Youngzsoft CCProxy SMTP"
"^3Com IntelliJack (\S+)$" ::DELIM::  "3Com Intellijack switch"
"^3Com (\S+) Network Jack$" ::DELIM::  "3Com Intellijack switch"
"^3Com-(\S+) - 3CNJ2000 v(\S+)$" ::DELIM::  "3Com Intellijack switch"
"^3COM: (AP\S+): .*11.*Access Point, Software v(\S+), Bootrom v\S+, Hardware \S+$" ::DELIM::  "3COM WAP"
"^3COM OfficeConnect Cable Modem.*software version:(\S+)$" ::DELIM::  "3COM Cable Modem"
"^3Com HomeConnect ADSL Modem V([^,]+),\s+.*$" ::DELIM::  "3COM ADSL Modem"
"^3Com (Link(?:Switch|Builder) [^,]+), SW version:(\S+)$" ::DELIM::  "3COM LinkBuilder/LinkSwitch"
"^3Com MCNS external (\S+(?: \S+)?) Cable Modem,.*SW_VER:\s*(.*)$" ::DELIM::  "3COM Cable Modem"
"^3Com OfficeConnect (Remote ADSL \S+) V([^,]+),.*$" ::DELIM::  "3COM Cable Modem"
"^3Com (OfficeConnect-[^,]+), SW version:(\S+)$" ::DELIM::  "3COM Cable Modem"
"^3Com (OfficeConnect Remote \S+)$" ::DELIM::  "3Com OfficeConnect Remote"
"^3Com Router Software V([^,]+), SNMP agent for (Router \S+) with.*$" ::DELIM::  "3COM Router"
"^3Com (SuperStack\s*II[^,]+),.*SW [vV]ersion:?\s*(\S+)$" ::DELIM::  "3COM SuperStack II"
"^3COM (Superstack II Switch \S+)" ::DELIM::  "3COM SuperStack II"
"^3COM (VCX .*)$" ::DELIM::  "3COM VCX Device"
"^3Com (?:11 Mbps|11a/b/g) (Wireless .*)$" ::DELIM::  "3COM WAP"
"^3Com 3Com (?:SuperStack 4 )?Switch (\S+).*Software Version 3Com OS V(\S+)$" ::DELIM::  "3COM Switch"
"^3Com Baseline Switch (\S+ \S+)$" ::DELIM::  "3COM Switch"
"^3Com Baseline Switch (\S+ Plus).* Software Version (\d+\.\S+ release \S+).*$" ::DELIM::  "3COM Switch"
"^3Com (CoreBuilder\-\S+).*s/w rev:\s*(\S+)$" ::DELIM::  "3COM Switch"
"^3Com Corporation (HiPer Access Router Card).*$" ::DELIM::  "3COM Router"
"^3Com (Wireless.*Firewall Router)$" ::DELIM::  "3COM WAP"
"^3Com (Enterprise AP):\s*v(\S+) .*$" ::DELIM::  "3COM WAP"
"^3Com (OfficeConnect Managed .*)$" ::DELIM::  "3COM Switch"
"^3Com Router .* Software Release ([^,]+), .*$" ::DELIM::  "3COM Router"
"^3Com (Router \S+) Software (\S+).*$" ::DELIM::  "3COM Router"
"^3Com (S\S+)$" ::DELIM::  "3COM Switch"
"^3Com (SuperStack 3)$" ::DELIM::  "3COM Switch"
"^3Com (SuperStack II)$" ::DELIM::  "3COM Switch"
"^3Com (SuperStack 3 Firewall)$" ::DELIM::  "3COM Switch"
"^3Com (.*Switch \S+)(?: \d+-port)?$" ::DELIM::  "3COM Switch"
"^3Com (.*Switch.*) \d+-Port.*Software Version 3Com OS V(\S+)$" ::DELIM::  "3COM Switch"
"^3Com (.*Switch.*) \d+-Port.*Software Version (\d\..*(?:Release|Feature).*)$" ::DELIM::  "3COM Switch"
"^Nucleus SNMP Agent$" ::DELIM::  "Nucleus SNMP Device"
"^ADTRAN (MX\d+(?: \S+)?(?: \S+)?)$" ::DELIM::  "ADTRAN Multiplexer"
"^ADTRAN (NetVanta\S+)$" ::DELIM::  "ADTRAN Netvanta Router"
"^ADTRAN (TA\S+(?: \S+)?(?: \S+)?)$" ::DELIM::  "ADTRAN TotalAccess"
"^Total Access ([^,\s]+).*Version: ([^,]+), Date: .*$" ::DELIM::  "ADTRAN TotalAccess"
"^Total Access (\S+ SCU)$" ::DELIM::  "ADTRAN TotalAccess"
"^(TA\d\S+) (\d\S+ )?Total Access .*$" ::DELIM::  "ADTRAN TotalAccess"
"^\S+ Total Access series shelf$" ::DELIM::  "ADTRAN TotalAccess"
"^ADTRAN (T3SU-\S+).*$" ::DELIM::  "ADTRAN DSU/CSU"
"^OPTI-MX (19 inch domestic shelf)$" ::DELIM::  "ADTRAN OPTI-MX Shelf"
"^Allen-Bradley (\S+ (?:PLC|SLC)\S+) Series (\S+) Revision (\S+) \S+ (\S+) \S+$" ::DELIM::  "Allen-Bradley PLC/SLC"
"^Allen-Bradley (\S+) ([^/]+)/(\S+) MicroLogix1400 Series \S+ Revision \S+$" ::DELIM::  "Allen-Bradley MicroLogix PLC/SLC"
"^Allen-Bradley (\S+-ENET) Revision: (\S+) \S+ (\S+) \S+$" ::DELIM::  "Allen-Bradley PLC/SLC Ethernet Interface"
"^Allen-Bradley (\S+-ENET) Ethernet Interface Series (\S+) Revision (\S+) \S+ (\S+) \S+$" ::DELIM::  "Allen-Bradley PLC/SLC Ethernet Interface"
"^Rockwell Automation (\S+)$" ::DELIM::  "Rockwell Automation PLC"
"^APC - (\d+-port IP KVM) - version: V_(\S+) .*$" ::DELIM::  "APC KVM over IP"
"^APC Embedded PowerNet SNMP Agent \(.*SW v([^,]+),.*M[oO][dD]:\s*([^,]+),.*$" ::DELIM::  "APC UPS"
"^APC (?:Environmental (?:Management System|Manager|Monitoring Unit)|InfraStruXure Manager|.* Rack PDU|NetBotz Rack Access|Web/SNMP Management Card).*AF1:\s*v?(\S+).*MN:\s*(\S+).*$" ::DELIM::  "APC UPS"
"^Apple Base Station V([^\s]+) Compatible$" ::DELIM::  "Apple Airport base station"
"^Apple AirPort - Apple (?:Inc\.|Computer).*$" ::DELIM::  "Apple Airport Extreme"
"^SNMP-Link (\S+)$" ::DELIM::  "Asentria SNMP-Link"
"^SNMP-Link (\S+) (\S+) ST\S+$" ::DELIM::  "Asentria SNMP-Link"
"^MIB Module for 46xx IP Telephones$" ::DELIM::  "Avaya 46xx IP Telephone"
"^oid:1\.3\.6\.1\.4\.1\.6889\.2\.69\.1\.1\.2\.0=(.+)$" ::DELIM::  "Avaya 46xx IP Telephone"
"^DEFINITY ONE Release (\S+) Agent$" ::DELIM::  "Avaya Definity One media, voicemail, VOIP server"
"^Avaya (AP-\d+|AP4\-AP5\-AP6|Wireless Outdoor Router|Wireless AP\-3)\s*[vV](\S+).*$" ::DELIM::  "Avaya WAP"
"^Avaya (?:Inc\.\s*\-\s*)?([^,]+?)[\s,]*SW version (\S+).*$" ::DELIM::  "Avaya Switch"
"^Avaya Inc\., (.* Media Gateway), SW Version (\S+).*$" ::DELIM::  "Avaya Media Gateway"
"Avaya (\S+) Telephony Media Gateway$" ::DELIM::  "Avaya Media Gateway"
"^Avaya (Cajun Switch) Agent v(\S+)$" ::DELIM::  "Avaya Switch"
"^(Ethernet Routing Switch.*)\s+HW:.*SW:\s*v?(\S+).*Avaya Networks$" ::DELIM::  "Avaya Switch"
"^PR:CS 1000.*BN:(\S+).*Avaya Inc\.$" ::DELIM::  "Avaya Call Server"
"^(ERS-\S+) \(([^\)]+)\)$" ::DELIM::  "Avaya (Nortel) Switch"
"^Monarch (?:M\d+ FW Ver \d+\.\d / )?(\d+) (?:Print|Network) Adapter.*$" ::DELIM::  "Avery Dennison Monarch barcode printers"
"^(DSR\d+) (\S+)$" ::DELIM::  "Avocent DSR series KVM-over-IP"
"^(ESP-\d+) MI V(\S+)$" ::DELIM::  "Avocent ESP Serial Port"
"^AXIS (.*server).*(?:v|Version:\s*)([\d\.]+)" ::DELIM::  "AXIS Network Print Server"
"^Blue Coat (SG\S+)(?: Series)?,.*\s+SGOS ([^,]+), Release id:\s*(\S+).*$" ::DELIM::  "Blue Coat Proxy SG"
"^Blue Coat (AV\S+)(?: Series)?, ProxyAV Version: ([^,]+). Release id:\s*(\S+).*$" ::DELIM::  "Blue Coat ProxyAV"
"^Blue Coat PacketShaper (\S+)$" ::DELIM::  "Blue Coat PacketShaper"
"^Fibre Channel Switch\.?$" ::DELIM::  "Brocade FabricOS switch"
"^Brocade ((?:\S+ )?SAN Switch) Module for IBM eServer BladeCenter$" ::DELIM::  "Brocade SAN switch"
"^Brocade (?:Communications? Systems, Inc\. )?([^,\(]+)(?: \([^\)]+\))?,(?: Extended route scalability,)? IronWare Version V?(\S+) .*$" ::DELIM::  "Brocade IronWare"
"^Brocade (?:Communications? Systems, Inc\. )?([^,\(]+)(?: \([^\)]+\))?,(?: Extended route scalability,)? TrafficWork Version V?(\S+)$" ::DELIM::  "Brocade TrafficWare"
"^SP NC-[^,]+, Firmware Ver\.(\S+).*$" ::DELIM::  "Brother multifunction device"
"^Brother (NC-\d+\S+),\s*Firmware Ver\.\s?([^\s,]+).*" ::DELIM::  "Brother multifunction device"
"^C&amp;D Technologies SageNET (\S+) V(\S+)$" ::DELIM::  "C&amp;D Technologies SafeNET"
"^Cabletron(?: Systems(?:, Inc\.)?)? (\S+) Rev (\S+) .* ofc$" ::DELIM::  "Cabletron Switch"
"^Cabletron (\S+) Version (\S+) \S+$" ::DELIM::  "Cabletron Switch"
"^Cabletron (\S+) (?:Rev\.|SW:)(\S+)$" ::DELIM::  "Cabletron Switch"
"^Cabletron (SEHI) Revision (\S+)$" ::DELIM::  "Cabletron Switch"
"^Cabletron Smart Switch (\S+ Chassis)$" ::DELIM::  "Cabletron Switch"
"^(SSR \S+) - Cabletron Systems, Inc. Firmware Version: (\S+) PROM Version: \S+$" ::DELIM::  "Cabletron Switch"
"^SmartSwitch Router (\S+) v(\S+) Copyright \(c\) 1996-1999 Cabletron Systems, Inc\. All Rights Reserved$" ::DELIM::  "Cabletron Router"
"^Enterasys Networks, Inc\. (.*?) Rev (\S+) .* ofc$" ::DELIM::  "Enterasys Switch"
"^Enterasys Networks, Inc\. (\S+) Rev (\S+)$" ::DELIM::  "Enterasys Switch"
"^Canon (iR ?\S+(?: [A-Z0-9]\S+)?)(?: /P)?(?: EEPROM \S+)?$" ::DELIM::  "Canon iR multifunction device"
"^Canon (iPR ?\S+(?: [A-Z0-9]\S+)?)(?: /P)?(?: EEPROM \S+)?$" ::DELIM::  "Canon iPR multifunction device"
"^Canon LASER SHOT (\S+)(?: /P)?(?: EEPROM \S+)?$" ::DELIM::  "Canon Laser Shot multifunction device"
"^Canon imageCLASS (\S+)(?: /P)?(?: EEPROM \S+)?$" ::DELIM::  "Canon imageCLASS multifunction device"
"^Canon Inc\., (\S+) Printer(?: /P)?(?: EEPROM \S+)?$" ::DELIM::  "Canon printer"
"^Canon(?: Inc\.)? (?:Color )?(?:Large Format )?(?:LASER CLASS )?(?:LASER SHOT )?(\S+(?: [A-Z0-9]\S+)?)(?: Series)?(?: \([^\)]+\))?(?: /P)?(?: EEPROM \S+)?$" ::DELIM::  "Canon printer"
"^Canon Network Camera (\S+)$" ::DELIM::  "Canon Camera"
"^Canon Network .* Board-(\S+)$" ::DELIM::  "Canon Network Printer Board"
"^Castelle FaxPress Product$" ::DELIM::  "Castelle FaxPress"
"^(?:Linux )?\s*SystemEDGE.*$" ::DELIM::  "CA SystemEDGE Management Agent"
"^SpectraComm Manager \(SCM\)$" ::DELIM::  "SpectraComm Manager Card"
"^(?:IP\S+ rev\s*[^,]*,\s)?IPSO (\S+) (\S+)-(?:BUILD|GA|FCS)0?(\S+) (?:releng|root) (\S+).*i386$" ::DELIM::  "Check Point IPSO firewall"
"^Ciena SNMP Agent$" ::DELIM::  "Ciena Optical"
"^(\S+) OPTICAL SW:(\S+) .* Ciena \(R\) Corporation$" ::DELIM::  "Ciena Optical"
"^CIENA Corporation; Product : Traverse$" ::DELIM::  "Ciena Optical"
"^Ciena CN (\S+) V(\S+) \(MIBs \S+\)$" ::DELIM::  "Ciena Optical"
"^Ciena Distributed Node Product Line (WaveCore) \(tm\) OS Release (\S+)$" ::DELIM::  "Ciena Optical"
"^(?:Cisco|TANDBERG) Codec SoftW: (.*\d+[\.\d+]+)(?:(?: )?Beta\d)? (?:\w* )?MCU: (?:Cisco|TANDBERG) (?:\w* )?(\d+MXP|[A-Z]+\d+) .*?" ::DELIM::  "Cisco TelePresence"
"^Cisco TelePresence (?:(?:HD )?MCU) ((?:MSE )?\d+)" ::DELIM::  "Cisco TelePresence"
"^Cisco TelePresence (Conductor|Supervisor)(?: (MSE \d+))?" ::DELIM::  "Cisco TelePresence"
"^TANDBERG Codec$" ::DELIM::  "Tandberg videoconferencing device"
"^TANDBERG MPS-MCU$" ::DELIM::  "Tandberg videoconferencing bridge"
"^Cisco Adaptive Security Appliance Version (\d+\.\d+\(\d+\)\d*)" ::DELIM::  "Cisco Adaptive Security Appliance"
"^Cisco 761 Software Version (.*) -.*$" ::DELIM::  "Cisco 761"
"^Cisco Systems, Inc\./VPN 3000 Concentrator(?: Series)? Version (\S+) built.*$" ::DELIM::  "Cisco VPN 3000 Concentrator"
"^(?:Cisco )?Network Analysis Module \(WS-[^\)]+\), Version ([^, ]+)[,\s]?.*$" ::DELIM::  "Cisco Catalyst Network Analysis Module"
"^(?:Cisco )?Network Analysis Module \(WS-([^\-]+)-NAM\)$" ::DELIM::  "Cisco Catalyst Network Analysis Module"
"^Cisco (?:Internetwork Operating System|IOS) Software.*Version\s+([^,]+),?.*" ::DELIM::  "Cisco IOS"
"^Cisco Systems, Inc\. \S+.Cisco Catalyst Operating System Software, Version (\S+).Copyright \(c\).*$" ::DELIM::  "Cisco Catalyst"
"^Cisco Systems \S+.Cisco Catalyst Operating System Software, Version (\S+).Copyright \(c\).*$" ::DELIM::  "Cisco Catalyst"
"^Hardware:(\S+),.*Software:UCOS (\S+)$" ::DELIM::  "Cisco UCOS"
"^Cisco (VG2\S+) version (\S+)$" ::DELIM::  "Cisco VG200 series analog voice gateway"
"^(WLSE(?: \d+)?) Release (\S+) .* \(C\) Copyright .*Cisco Systems Inc.$" ::DELIM::  "Cisco Wireless LAN Solution Engine"
"^Cisco (NX-OS|SAN-OS)\(tm\) ([^,]+), Software \([^\)]+\), Version ([^\,]+), .* Cisco Systems.*$" ::DELIM::  "Cisco NX-OS/SAN-OS"
"^Cisco Controller$" ::DELIM::  "Cisco Controller"
"^ACOLA CoBox Snr \S+ V?(\S+)(?: \(\d+\))?$" ::DELIM::  "aCola CoBox"
"^CoBox for Recognition Systems, Snr\s*\S+ V?(\S+)(?: \(\d+\))?$" ::DELIM::  "ProNet CoBox for Recognition Systems"
"^(SP\d+)\s.*" ::DELIM::  "Compuprint SP series printers"
"^Compuware AMD, ver. ndw.(\S+)$" ::DELIM::  "Compuware advanced monitoring device"
"^Data Domain OS (\S+)$" ::DELIM::  "Data Domain OS"
"^Datamax Corporation I-Class (\S+) Ver:(\S+) .*$" ::DELIM::  "Datamax I-Class printer"
"^Datamax (?:Printer|.*Print Server).*$" ::DELIM::  "Datamax printer"
"^Dell Out-of-band SNMP Agent for Remote Access Controller$" ::DELIM::  "Dell Remote Access Controller"
"^DELL PowerVault (\S+)$" ::DELIM::  "Dell PowerVault Tape Library"
"^PowerEdge (\S+) Integrated Switch$" ::DELIM::  "Dell PowerEdge Switch"
"^Dell (\d{4}[cd]?n) (?:Laser )?MFP.*$" ::DELIM::  "Dell Laser Printer"
"^Dell(?:.*Laser.*)? (\w*\d{4}cn)(?:.*Net |; V)(\S+)(?:,| ).*$" ::DELIM::  "Dell Color Laser Printer"
"^Dell Laser Printer (\S+) version (\S+).*$" ::DELIM::  "Dell Laser Printer"
"^Dell (\S+)(?: Mono)? Laser Printer(?:;| version) \S+;?.*$" ::DELIM::  "Dell Laser Printer"
"^Dell (\d{4}d?n) Series$" ::DELIM::  "Dell Laser Printer"
"^DELL Tape Library Remote Management Card$" ::DELIM::  "Dell PowerVault Tape Library"
"^(?:Digi )?(?: International)?((?:ConnectPort|Connect|PortServer|One) .*?) Version (\S+) \d+/\d+\/\d+(?: \S+)?(?: \S+)?$" ::DELIM::  "Digi Serial Port Servers"
"^Digi International (PortServer II) v(\S+) .*$" ::DELIM::  "Digi Serial PortServer II"
"^Digi (Connect) Device, Version Unknown$" ::DELIM::  "Digi Connect Unknown"
"^Digi (TransPort \S+) Ser#:\S+ Software Build Ver([^\.]+). .* MAC:(\S+)$" ::DELIM::  "Digi TransPort"
"^(AnywhereUSB)/\d+$" ::DELIM::  "Digi AnywhereUSB"
"^D-link Corp\. Access Point$" ::DELIM::  "D-link WAP"
"^D-Link (\S+) Print Server$" ::DELIM::  "D-link Print Server"
"^(Evolution(?: S )?(?:\s*\d+)?).*$" ::DELIM::  "Eaton Evolution UPS"
"^(?:Connectrix )?(DS[-_]\d\d\d\d\S)$" ::DELIM::  "EMC Connectrix SAN switch"
"^(CX\S+) - Flare (\d\S+)$" ::DELIM::  "EMC Clariion NAS"
"^NetQue Version (\S+)$" ::DELIM::  "Emulex NetQue print server"
"^EPSON ([A-Z]\S+); Net ([^,]+),ESS (?:[^,]+),IOT (\S+)$" ::DELIM::  "Epson Printer"
"^EPSON ([A-Z]\S+) (\d+\.\S+)$" ::DELIM::  "Epson Printer"
"^EPSON ([A-Z]\S+)$" ::DELIM::  "Epson Printer"
"^(?:EPSON|EpsonNet)(?: Built-in)? (.* Print Server)$" ::DELIM::  "Epson Print Server"
"^EPSON (?:Internal .* Scanning Card|Network Image Express|Network Scanning Box)$" ::DELIM::  "Epson Network Scanner"
"^EPSON UIB \S+ Ethernet Interface Card$" ::DELIM::  "Epson Network Printer"
"^Epson ([A-Z][^;]+); ESS (\S+)$" ::DELIM::  "Epson Printer"
"^Epson Network Projector$" ::DELIM::  "Epson Network Projector"
"Extreme(?:X[0O]S|Ware X[0O]S) (?:\S+ )?version (\S+) \S+ by \S+ on .*$" ::DELIM::  "Extreme Networks Switches"
"^Foundry Networks, Inc\. ([^,]+), (?:IronWare|Iron Software) Version V?(\S+) Compiled .*$" ::DELIM::  "Foundry Networks IronWare Switches"
"^Foundry AP: \S+ v(\S+)$" ::DELIM::  "Foundry Networks APs"
"^Foundry Enterprise Wireless AP$" ::DELIM::  "Foundry Networks APs"
"^Foundry Networks (EdgeIron \S+)$" ::DELIM::  "Foundry Edge Iron"
"^FreeBSD \S+ ([\d\.]+-(?:STABLE|RELEASE)(?:-p\d+)?).*\s(\w+)$" ::DELIM::  "FreeBSD 10.0"
"^FUJI XEROX ((?:Document Centre|DocuCentre-\S+) [^\s;]+).*$" ::DELIM::  "Xerox Document Centre Multi-function System"
"^FUJI XEROX (\S+ [^\s;]+).*$" ::DELIM::  "FUJI Xerox default"
"^(DynaStar \d+)$" ::DELIM::  "Garrett DynaStar Industrial Router"
"^Linux (\S+) .*GigaVUE-H-Series ([\d\.]+) .* (\S+)$" ::DELIM::  "Garrett DynaStar Industrial Router"
"^Linux (\S+) .*GigaVUE-TA1 ([\d\.]+) .* (\S+)$" ::DELIM::  "Gigamon GigaVue TA"
"^IP-Console-Switch-(\S+) (\S+)$" ::DELIM::  "Compaq IP Console Switch"
"^HP IP Console Switch G2 \S+ - (AF\d+) \d+\.\d+\.\d+\.\d+$" ::DELIM::  "HP Console Switch"
"^HP-UX (\S+) (\S+) .*$" ::DELIM::  "HP-UX"
"^(\S+) .*OpenVMS V(\S+) .*$" ::DELIM::  "OpenVMS"
"^(\S+) (.*?) (?:HP|Compaq) Tru64 UNIX V(\S+) \(Rev\. ([^\)]+)\).*TCP/IP$" ::DELIM::  "Digital/Compaq/HP Tru64 Unix"
"^(\S+) (.*?) Digital UNIX V(\S+)\s+\(Rev\. ([^\)]+)\).*TCP/IP$" ::DELIM::  "Digital/Compaq/HP Tru64 Unix"
"^DECserver\s*(\S+)(?:\s*, Network Access SW)? V(\S+) .* LAT V5\.1,? LOAD IMAGE: \S+$" ::DELIM::  "DECserver"
"^HP3000 SERIES ([^,]+), MPE XL version (\S+) NS Transport .*$" ::DELIM::  "HP3000 MPEi/X"
"^HP Comware Platform Software Comware Software Version ([^\s,]+)[,\s]\s*(?:Release|Alpha|Beta)\s*(\S+) HP (\S+) Router .*$" ::DELIM::  "HP Comware"
"^HP Series Router (\S+) HP Comware Platform Software Comware Software Version ([^\s,]+)[,\s]\s*Release ([^,\s]+)?[,\s].*Copyright.*$" ::DELIM::  "HP Comware"
"^HP Series Router (\S+) HP Comware Platform Software Comware Software Version ([^,]+), (\S+) Copyright.*$" ::DELIM::  "HP Comware"
"^HP Comware Platform Software, Software Version ([^\s,]+)[,\s]\s*(?:Release|Alpha|Beta)\s*(\S+) HP (\S+) (?:SI|EI|Switch|Copyright|v\d) .*$" ::DELIM::  "HP Comware"
"^H3C Comware Platform Software, Software Version ([\d\.]+) Release \d+.*H3C (\S+).*Copyright.*$" ::DELIM::  "H3C Comware, generic, pre-HP acquisition"
"^H3C Switch (\S+) Software Version ([\d\.]+), Release .*" ::DELIM::  "H3C Comware, switch, pre-HP acquisition"
"^HP (V1910\S+) (?:\(.*?\) )?Switch Software Version (\S+).? Release (\S+) Copyright.*$" ::DELIM::  "HP Switch"
"^HP (V1905\S+) Switch Product Version (\S+) Copyright.*$" ::DELIM::  "HP Switch"
"^Hewlett-Packard Company (\S+) HP ProCurve Routing Switch.*Software Version (\S+) .*$" ::DELIM::  "HP ProCurve Routing Switch"
"^HP (J\S+) ProCurve Switch.*, revision (\S+),.*$" ::DELIM::  "HP ProCurve Routing Switch"
"^ProCurve (J\S+) Switch.*, revision (\S+),.*$" ::DELIM::  "HP ProCurve Switch"
"^HP ProCurve (\S+) - \d+ GE, ([A-Z]{1,2}\.[^,]+), .*$" ::DELIM::  "HP ProCurve Switch"
"^HP V1810\S+ ([A-Z]{1,2}\.[^,]+), .*$" ::DELIM::  "HP Procurve 1810 Series Switch"
"^ProCurve (\S+) (.*?) Switch, revision ([^,]+),.*$" ::DELIM::  "HP ProCurve Switch"
"^ProCurve (\S+) Switch ([^,]+), revision ([^,]+),.*$" ::DELIM::  "HP Switch"
"^HP(\S+) HP ProCurve Switch ([^,]+), revision ([^,]+),.*$" ::DELIM::  "HP ProCurve Switch"
"^HP (\S+) (\S+) Switch, revision ([^,]+),.*$" ::DELIM::  "HP Switch"
"^HP (\S+) Switch ([^,]+), revision ([^,]+),.*$" ::DELIM::  "HP Switch"
"^HP(\S+) ProCurve \S+ Hub \d+M+, ROM ([^,]+),.*$" ::DELIM::  "HP ProCurve Hub"
"^PROCURVE (\S+) - (\S+)$" ::DELIM::  "HP ProCurve Switch"
"^HP Pro[cC]urve Access Point (\S+): v(\S+).*$" ::DELIM::  "HP ProCurve Wireless Access Point"
"^HP ProCurve AP (.*?)v(\d[0-9\.]+)\(.*SN-.*$" ::DELIM::  "HP ProCurve Wireless Access Point"
"^ProCurve Access Point (\S+(?: \S+)) ([^,]+), revision ([^,]+),.*$" ::DELIM::  "HP ProCurve Wireless Access Point"
"^ProCurve Secure Router ([^,]+), Version: ([^,]+),.*$" ::DELIM::  "HP ProCurve Secure Router"
"^ProCurve Threat Management Services zl Module$" ::DELIM::  "ProCurve Threat Management Services"
"^HP (?:Color )?LaserJet (\S+)$" ::DELIM::  "HP Color LaserJet"
"^MSA (Fabric Switch \d+)$" ::DELIM::  "HP MSA Fabric Switch"
"^Network Storage Router SNMPv1/v2c Agent$" ::DELIM::  "HP Storageworks NetworkStorage Router"
"^HP StorageWorks D2D Backup System \S+ \S+ \S+$" ::DELIM::  "HP StorageWorks D2D Backup System"
"^HP StorageWorks (MSA\S+)$" ::DELIM::  "HP StorageWorks Modular Smart Array"
"^HP StorageWorks (P2000.*)$" ::DELIM::  "HP StorageWorks Modular Smart Array"
"^HP StorageWorks (\S+) Stackable Single Power Supply Fibre Channel Switch$" ::DELIM::  "HP StorageWorks FC Switch"
"^HP StorageWorks (\S+) Fibre Channel Switch$" ::DELIM::  "HP StorageWorks FC Switch"
"^HP StorageWorks VLS$" ::DELIM::  "HP StorageWorks Virtual Library"
"^HP StorageWorks mpx100$" ::DELIM::  "HP StorageWorks MPX100 iSCSI Bridge"
"^HP StorageWorks MSL Series$" ::DELIM::  "HP Storageworks MSL tape library"
"^HP Tape Library Remote Management Card$" ::DELIM::  "HP SureStore Tape Library"
"^HP (?:1:)?10Gb Ethernet B[lL]\S+ Switch$" ::DELIM::  "HP 10GbE Blade Switch"
"^HP Onboard Administrator$" ::DELIM::  "HP Onboard Administrator"
"^Management Processor \(MP\) for HP Integrity Servers$" ::DELIM::  "HP Integrity Server Management Processor"
"^PC BL Enclosure Integrated Administrator$" ::DELIM::  "PC BL Enclosure"
"^HP PC Blade Switch$" ::DELIM::  "HP PC Blade Switch"
"^HP ETHERNET MULTI-ENVIRONMENT$" ::DELIM::  "HP JetDirect print server"
"^HP ETHERNET MULTI-ENVIRONMENT,ROM (\S+?),JETDIRECT(?: EX)?,(\w+),EEPROM.*$" ::DELIM::  "HP JetDirect printer"
"^HP ETHERNET MULTI-ENVIRONMENT,SN:\w+,FN:\w+,SVCID:\d+,PID:HP (?:Color )?LaserJet (.*)$" ::DELIM::  "HP JetDirect-based printer"
"^TippingPoint Core Controller$" ::DELIM::  "TippingPoint Core Controller"
"^Integrated Lights-Out (\d) \d+\.\d+ [A-Za-z]{3} \d{1,2} \d{4}$" ::DELIM::  "HP Integrated Lights-Out (iLO) with firmware version"
"^Integrated Lights-Out (\d) \(iLO \d\) for Integrity$" ::DELIM::  "HP Integrated Lights-Out (iLO) without firmware version"
"^MAS 1\.0 \(Intel X86\) Copyright.*Huawei Technologies Co\., Ltd on Windows NT 5\.0$" ::DELIM::  "Huawei device on Windows 2000"
"^MAS 1\.0 \(Intel X86\) Copyright.*Huawei Technologies Co\., Ltd on SUSE LINUX ([\d\.]+)$" ::DELIM::  "Huawei device on SuSE Linux"
"^HUAWEI-3COM WBR-204g$" ::DELIM::  "HUAWEI-3COM WBR-204g WAP"
"^IBM RISC System/6000 .* Base Operating System AIX [^:]+: 03\.02\..*$" ::DELIM::  "IBM AIX"
"^RISC System/6000 .* Base Operating System Runtime AIX [^:]+: 04\.02\..*$" ::DELIM::  "IBM AIX"
"^RISC System/6000 .* Base Operating System Runtime AIX [^:]+: 04\.03\..*$" ::DELIM::  "IBM AIX"
"^(?:\S+ )?(?:Motorola PowerPC|IBM PowerPC|\S+ \S+ PowerPC IBM).*Base Operating System Runtime AIX [^:]+: 04\.02\..*$" ::DELIM::  "IBM AIX"
"^(?:\S+ )?(?:Motorola PowerPC|IBM PowerPC|\S+ \S+ PowerPC IBM).*Base Operating System Runtime AIX [^:]+: 04\.03\..*$" ::DELIM::  "IBM AIX"
"^(?:\S+ )?(?:Motorola PowerPC|IBM PowerPC|\S+ \S+ PowerPC IBM).*Base Operating System Runtime AIX [^:]+: 05\.01\..*$" ::DELIM::  "IBM AIX"
"^(?:\S+ )?(?:Motorola PowerPC|IBM PowerPC|\S+ \S+ PowerPC IBM).*Operating System Software: AIX version: 5\.1 Networking Software:.*$" ::DELIM::  "IBM AIX"
